date,ticker,value,prev_year_value,log_return,month_start,country,rate_date,interest_rate,interest_rate_switzerland,interest_rate_log_diff
2015-04-01,EURCHF,1.0439000129699707,1.217900037765503,-0.1541643832629839,2015-04-01,Germany,2015-04-01,-0.0745,-0.722648,-0.006507439835715004
2015-04-01,GBPCHF,1.44159996509552,1.4736000299453735,-0.021954823180524722,2015-04-01,United Kingdom,,,,
2015-04-01,JPYCHF,0.0080709997564554,0.0085150003433227,-0.053551994267438736,2015-04-01,Japan,2015-04-01,0.06,-0.722648,-0.007852537558090816
2015-04-01,NOKCHF,0.1203100010752677,0.1474400013685226,-0.20334956866055393,2015-04-01,Norway,2015-04-01,1.24,-0.722648,-0.01957646717495517
2015-04-01,NZDCHF,0.7235000133514404,0.7664999961853027,-0.05773412880959595,2015-04-01,New Zealand,2015-04-01,3.44,-0.722648,-0.041074265961633924
2015-04-01,SEKCHF,0.1120999976992607,0.1361999958753585,-0.1947330538775763,2015-04-01,Sweden,2015-04-01,-0.25,-0.722648,-0.00474958726800479
2015-04-01,USDCHF,0.9721999764442444,0.8841999769210815,0.0948782650913499,2015-04-01,United States,2015-04-01,0.12,-0.722648,-0.008451998061605454
2015-05-01,AUDCHF,0.7372400164604187,0.8166999816894531,-0.10235830193356232,2015-05-01,Australia,2015-05-01,2.04,-0.726401,-0.02748522867015361
2015-05-01,CADCHF,0.7723000049591064,0.802299976348877,-0.03810949128402277,2015-05-01,Canada,2015-05-01,0.727,-0.726401,-0.014534222320508732
2015-05-01,EURCHF,1.0463000535964966,1.2204899787902832,-0.15399221744624988,2015-05-01,Germany,2015-05-01,-0.1058,-0.726401,-0.006231961307558475
2015-05-01,GBPCHF,1.432600021362305,1.4848999977111816,-0.03585643826870664,2015-05-01,United Kingdom,,,,
2015-05-01,JPYCHF,0.0077479998581111,0.0085819996893405,-0.10223222313859116,2015-05-01,Japan,2015-05-01,0.07,-0.726401,-0.007990276498907623
2015-05-01,NOKCHF,0.1233899965882301,0.1477800011634826,-0.18037464597342664,2015-05-01,Norway,2015-05-01,1.25,-0.726401,-0.01971304138319147
2015-05-01,NZDCHF,0.7092000246047974,0.7573000192642212,-0.0656218926640202,2015-05-01,New Zealand,2015-05-01,3.41,-0.726401,-0.040822004593426706
2015-05-01,SEKCHF,0.1114000007510185,0.135000005364418,-0.19214748394003645,2015-05-01,Sweden,2015-05-01,-0.25,-0.726401,-0.004787391166515881
2015-05-01,USDCHF,0.9332000017166138,0.8799999952316284,0.058697639933118606,2015-05-01,United States,2015-05-01,0.12,-0.726401,-0.008489801960116545
2015-07-01,AUDCHF,0.7186999917030334,0.8357999920845032,-0.15094532761326354,2015-07-01,Australia,2015-07-01,2.0,-0.738677,-0.02721681458192588
2015-07-01,CADCHF,0.749019980430603,0.8306999802589417,-0.10350303577691548,2015-07-01,Canada,2015-07-01,0.5019,-0.738677,-0.012420634090715952
2015-07-01,EURCHF,1.0407999753952026,1.2141300439834597,-0.15403818257442506,2015-07-01,Germany,2015-07-01,-0.1177,-0.738677,-0.006236494077255188
2015-07-01,GBPCHF,1.4661999940872192,1.5168999433517456,-0.03399472549611233,2015-07-01,United Kingdom,,,,
2015-07-01,JPYCHF,0.0076839998364448,0.008729999884963,-0.1276251330531596,2015-07-01,Japan,2015-07-01,0.07,-0.738677,-0.008113942400019418
2015-07-01,NOKCHF,0.1186999976634979,0.1443299949169159,-0.19550302722945828,2015-07-01,Norway,2015-07-01,0.98,-0.738677,-0.017166478728424455
2015-07-01,NZDCHF,0.6338000297546387,0.7767500281333923,-0.20338509028928622,2015-07-01,New Zealand,2015-07-01,3.07,-0.738677,-0.0376523703463561
2015-07-01,SEKCHF,0.1120000034570694,0.132200002670288,-0.16581704545465084,2015-07-01,Sweden,2015-07-01,-0.35,-0.738677,-0.003908047956458563
2015-07-01,USDCHF,0.9347000122070312,0.8867300152778625,0.052685078890770475,2015-07-01,United States,2015-07-01,0.13,-0.738677,-0.00871334301736628
2015-09-01,AUDCHF,0.6858000159263611,0.857200026512146,-0.22308523127633645,2015-09-01,Australia,2015-09-01,2.0,-0.719895,-0.027027614773651887
2015-09-01,CADCHF,0.734000027179718,0.844730019569397,-0.14050800719279355,2015-09-01,Canada,2015-09-01,0.5002,-0.719895,-0.01221451903628228
2015-09-01,EURCHF,1.083400011062622,1.2062300443649292,-0.10739557554986381,2015-09-01,Germany,2015-09-01,-0.1357,-0.719895,-0.0058670659191746855
2015-09-01,GBPCHF,1.482699990272522,1.5241999626159668,-0.027604914241701164,2015-09-01,United Kingdom,,,,
2015-09-01,JPYCHF,0.0080119995400309,0.0088029997423291,-0.09415218281441544,2015-09-01,Japan,2015-09-01,0.07,-0.719895,-0.007924742591745422
2015-09-01,NOKCHF,0.1164800003170967,0.1479700058698654,-0.2392900030130325,2015-09-01,Norway,2015-09-01,0.94,-0.719895,-0.016581082401497187
2015-09-01,NZDCHF,0.612500011920929,0.7670999765396118,-0.22506817850040692,2015-09-01,New Zealand,2015-09-01,2.76,-0.719895,-0.034450973731063685
2015-09-01,SEKCHF,0.1136000007390976,0.1308999955654144,-0.14175012624500263,2015-09-01,Sweden,2015-09-01,-0.35,-0.719895,-0.0037188481481845678
2015-09-01,USDCHF,0.9650999903678894,0.918910026550293,0.04904349901479818,2015-09-01,United States,2015-09-01,0.14,-0.719895,-0.008624008391179567
2015-10-01,AUDCHF,0.6825000047683716,0.8340499997138977,-0.2005308182112969,2015-10-01,Australia,2015-10-01,2.0,-0.724732,-0.027076336698703473
2015-10-01,CADCHF,0.7311999797821045,0.8517799973487854,-0.15264128192118975,2015-10-01,Canada,2015-10-01,0.4991,-0.724732,-0.01225229564958393
2015-10-01,EURCHF,1.0879900455474854,1.2059199810028076,-0.10291074628082249,2015-10-01,Germany,2015-10-01,-0.1389,-0.724732,-0.00588374384781654
2015-10-01,GBPCHF,1.4726999998092651,1.548069953918457,-0.04991151339584256,2015-10-01,United Kingdom,,,,
2015-10-01,JPYCHF,0.0081390002742409,0.0087599996477365,-0.07352850869599968,2015-10-01,Japan,2015-10-01,0.08,-0.724732,-0.008073389573087987
2015-10-01,NOKCHF,0.1140000000596046,0.1482200026512146,-0.2624992254928931,2015-10-01,Norway,2015-10-01,0.74,-0.724732,-0.014646463731936898
2015-10-01,NZDCHF,0.6222000122070312,0.7452999949455261,-0.18052521102317015,2015-10-01,New Zealand,2015-10-01,2.68,-0.724732,-0.03372087941737197
2015-10-01,SEKCHF,0.1158000007271766,0.1317999958992004,-0.1294210195361152,2015-10-01,Sweden,2015-10-01,-0.35,-0.724732,-0.0037675700732361524
2015-10-01,USDCHF,0.9740999937057496,0.9549999833106996,0.019802638310281066,2015-10-01,United States,2015-10-01,0.12,-0.724732,-0.00847298997800593
2015-12-01,AUDCHF,0.7440400123596191,0.8164700269699097,-0.09289538913530998,2015-12-01,Australia,2015-12-01,2.0,-0.721086,-0.0270396112068133
2015-12-01,CADCHF,0.7706699967384338,0.8445500135421753,-0.09154369501893377,2015-12-01,Canada,2015-12-01,0.5242,-0.721086,-0.012465292454864673
2015-12-01,EURCHF,1.087499976158142,1.2035000324249268,-0.1013525431260258,2015-12-01,Germany,2015-12-01,-0.1989999999999999,-0.721086,-0.00524500122984034
2015-12-01,GBPCHF,1.5490000247955322,1.5104000568389893,0.025235023401331925,2015-12-01,United Kingdom,,,,
2015-12-01,JPYCHF,0.0083400001749396,0.0081439996138215,0.023781824957235242,2015-12-01,Japan,2015-12-01,0.07,-0.721086,-0.007936739024906835
2015-12-01,NOKCHF,0.1181299984455108,0.1368400007486343,-0.14702666577898876,2015-12-01,Norway,2015-12-01,0.81,-0.721086,-0.015304354988392364
2015-12-01,NZDCHF,0.6786999702453613,0.7538999915122986,-0.10508056209018739,2015-12-01,New Zealand,2015-12-01,2.55,-0.721086,-0.032417282440931894
2015-12-01,SEKCHF,0.1174999997019767,0.1289999932050705,-0.09337402063995341,2015-12-01,Sweden,2015-12-01,-0.35,-0.721086,-0.003730844581345981
2015-12-01,USDCHF,1.0289000272750854,0.9677000045776368,0.061323449273413606,2015-12-01,United States,2015-12-01,0.24,-0.721086,-0.009634108510355023
2016-01-01,AUDCHF,0.7280600070953369,0.8118500113487244,-0.10893213588346728,2016-01-01,Australia,2016-01-01,2.0,-0.723007,-0.02705896092074605
2016-01-01,CADCHF,0.7202900052070618,0.8550800085067749,-0.17154112583579095,2016-01-01,Canada,2016-01-01,0.5153,-0.723007,-0.012396102354424478
2016-01-01,EURCHF,1.0873700380325315,1.2027900218963623,-0.10088190478622734,2016-01-01,Germany,2016-01-01,-0.2387,-0.723007,-0.00486648019840975
2016-01-01,GBPCHF,1.4757299423217771,1.5483200550079346,-0.04801776414666975,2016-01-01,United Kingdom,,,,
2016-01-01,JPYCHF,0.0081940004602074,0.008283999748528,-0.010923677888360787,2016-01-01,Japan,2016-01-01,0.07,-0.723007,-0.007956088738839583
2016-01-01,NOKCHF,0.1121900007128715,0.132870003581047,-0.16917736464370722,2016-01-01,Norway,2016-01-01,0.74,-0.723007,-0.014629087953979474
2016-01-01,NZDCHF,0.6848099827766418,0.774399995803833,-0.1229471281696773,2016-01-01,New Zealand,2016-01-01,2.39,-0.723007,-0.030875199223200346
2016-01-01,SEKCHF,0.1169999986886978,0.1271000057458877,-0.08280029981297612,2016-01-01,Sweden,2016-01-01,-0.35,-0.723007,-0.003750194295278728
2016-01-01,USDCHF,1.0013600587844849,0.9941099882125854,0.007266561063996234,2016-01-01,United States,2016-01-01,0.34,-0.723007,-0.010650566692581935
2016-04-01,AUDCHF,0.7370700240135193,0.7400400042533875,-0.004021344632938785,2016-04-01,Australia,2016-04-01,2.0,-0.726368,-0.027092816266205903
2016-04-01,CADCHF,0.7398800253868103,0.7659000158309937,-0.034563588386927434,2016-04-01,Canada,2016-04-01,0.5005,-0.726368,-0.012282705593067395
2016-04-01,EURCHF,1.0936000347137451,1.0439000129699707,0.046511326313587543,2016-04-01,Germany,2016-04-01,-0.3378,-0.726368,-0.003906470646730513
2016-04-01,GBPCHF,1.3804999589920044,1.44159996509552,-0.043307860976720916,2016-04-01,United Kingdom,,,,
2016-04-01,JPYCHF,0.0085680000483989,0.0080709997564554,0.059756978627280216,2016-04-01,Japan,2016-04-01,-0.036,-0.726368,-0.006930124154469948
2016-04-01,NOKCHF,0.1158500015735626,0.1203100010752677,-0.03777548952176497,2016-04-01,Norway,2016-04-01,0.49,-0.726368,-0.012178223042802042
2016-04-01,NZDCHF,0.664929986000061,0.7235000133514404,-0.0844188136228508,2016-04-01,New Zealand,2016-04-01,2.17,-0.726368,-0.02875809558526715
2016-04-01,SEKCHF,0.1177999973297119,0.1120999976992607,0.049596938995381756,2016-04-01,Sweden,2016-04-01,-0.5,-0.726368,-0.002277647146481889
2016-04-01,USDCHF,0.9610000252723694,0.9721999764442444,-0.011587085113740623,2016-04-01,United States,2016-04-01,0.37,-0.726368,-0.010983360807643783
2016-06-01,AUDCHF,0.7183799743652344,0.7192999720573425,-0.001279836753619269,2016-06-01,Australia,2016-06-01,1.75,-0.765593,-0.025034025410550886
2016-06-01,CADCHF,0.7593799829483032,0.7555999755859375,0.004990185098089832,2016-06-01,Canada,2016-06-01,0.5035,-0.765593,-0.012707753851216998
2016-06-01,EURCHF,1.105720043182373,1.0313999652862549,0.06957967656744511,2016-06-01,Germany,2016-06-01,-0.3325,-0.765593,-0.004354846979481864
2016-06-01,GBPCHF,1.4380899667739868,1.4386999607086182,-0.0004240795881171905,2016-06-01,United Kingdom,,,,
2016-06-01,JPYCHF,0.0090190004557371,0.0075679998844861,0.17540469722823676,2016-06-01,Japan,2016-06-01,-0.055,-0.765593,-0.0071352357704565425
2016-06-01,NOKCHF,0.1183099970221519,0.1206300035119056,-0.019419765594633945,2016-06-01,Norway,2016-06-01,0.49,-0.765593,-0.012573421148713678
2016-06-01,NZDCHF,0.6735000014305115,0.6674000024795532,0.009098427941898265,2016-06-01,New Zealand,2016-06-01,2.16,-0.765593,-0.02905541281213036
2016-06-01,SEKCHF,0.1186999976634979,0.1094999983906745,0.0806747473720081,2016-06-01,Sweden,2016-06-01,-0.5,-0.765593,-0.0026728452523935263
2016-06-01,USDCHF,0.9930800199508668,0.9412999749183656,0.053549372930159156,2016-06-01,United States,2016-06-01,0.38,-0.765593,-0.011478185314634074
2016-07-01,AUDCHF,0.7269899845123291,0.7186999917030334,0.011468688046914323,2016-07-01,Australia,2016-07-01,1.75,-0.745432,-0.024830880625614296
2016-07-01,CADCHF,0.753279983997345,0.749019980430603,0.005671324084145906,2016-07-01,Canada,2016-07-01,0.5078,-0.745432,-0.012547392730687907
2016-07-01,EURCHF,1.0841000080108645,1.0407999753952026,0.04076053249863966,2016-07-01,Germany,2016-07-01,-0.3288,-0.745432,-0.004188824940910443
2016-07-01,GBPCHF,1.3006000518798828,1.4661999940872192,-0.11984827943251916,2016-07-01,United Kingdom,,,,
2016-07-01,JPYCHF,0.0094870002940297,0.0076839998364448,0.2107822477824995,2016-07-01,Japan,2016-07-01,-0.043,-0.745432,-0.007052149814490297
2016-07-01,NOKCHF,0.1164999976754188,0.1186999976634979,-0.01870802887925854,2016-07-01,Norway,2016-07-01,0.49,-0.745432,-0.012370276363777088
2016-07-01,NZDCHF,0.6962400078773499,0.6338000297546387,0.09396094559215262,2016-07-01,New Zealand,2016-07-01,2.11,-0.745432,-0.02836271987035635
2016-07-01,SEKCHF,0.1149000003933906,0.1120000034570694,0.02556328611668997,2016-07-01,Sweden,2016-07-01,-0.5,-0.745432,-0.002469700467456935
2016-07-01,USDCHF,0.9762399792671204,0.9347000122070312,0.04348280133772525,2016-07-01,United States,2016-07-01,0.39,-0.745432,-0.011374657006345075
2016-09-01,AUDCHF,0.7395399808883667,0.6858000159263611,0.0754422821953123,2016-09-01,Australia,2016-09-01,1.5,-0.744965,-0.022366149722699895
2016-09-01,CADCHF,0.7500900030136108,0.734000027179718,0.02168413770449416,2016-09-01,Canada,2016-09-01,0.4969,-0.744965,-0.012434232493103553
2016-09-01,EURCHF,1.097409963607788,1.083400011062622,0.0128485704342283,2016-09-01,Germany,2016-09-01,-0.3429999999999999,-0.744965,-0.004041641293048519
2016-09-01,GBPCHF,1.2916500568389893,1.482699990272522,-0.13794422864809935,2016-09-01,United Kingdom,,,,
2016-09-01,JPYCHF,0.0094799995422363,0.0080119995400309,0.16824390758607147,2016-09-01,Japan,2016-09-01,-0.052,-0.744965,-0.006957401982061753
2016-09-01,NOKCHF,0.11780000058934,0.1164800003170967,0.011268689049669383,2016-09-01,Norway,2016-09-01,0.57,-0.744965,-0.013161353697247047
2016-09-01,NZDCHF,0.7124999761581421,0.612500011920929,0.15123091679892525,2016-09-01,New Zealand,2016-09-01,1.92,-0.744965,-0.02649554306471129
2016-09-01,SEKCHF,0.1142999976873397,0.1136000007390976,0.006143037774324618,2016-09-01,Sweden,2016-09-01,-0.5,-0.744965,-0.0024649954054050517
2016-09-01,USDCHF,0.9835699796676636,0.9650999903678894,0.01895707606892209,2016-09-01,United States,2016-09-01,0.4,-0.744965,-0.011469558498486795
2016-12-01,AUDCHF,0.7513200044631958,0.7440400123596191,0.009736852045443665,2016-12-01,Australia,2016-12-01,1.5,-0.731921,-0.022234739331678462
2016-12-01,CADCHF,0.7574499845504761,0.7706699967384338,-0.01730275393462739,2016-12-01,Canada,2016-12-01,0.4936,-0.731921,-0.012269984729168557
2016-12-01,EURCHF,1.0770399570465088,1.087499976158142,-0.009664964249367577,2016-12-01,Germany,2016-12-01,-0.3504,-0.731921,-0.0038359734514118895
2016-12-01,GBPCHF,1.272699952125549,1.5490000247955322,-0.19646898704275872,2016-12-01,United Kingdom,,,,
2016-12-01,JPYCHF,0.0088700000196695,0.0083400001749396,0.0616115611923927,2016-12-01,Japan,2016-12-01,-0.044,-0.731921,-0.006906030009523867
2016-12-01,NOKCHF,0.11919999960809,0.1181299984455108,0.009017051542125286,2016-12-01,Norway,2016-12-01,0.51,-0.731921,-0.012433165886485112
2016-12-01,NZDCHF,0.7196400165557861,0.6786999702453613,0.05857195010499143,2016-12-01,New Zealand,2016-12-01,1.68,-0.731921,-0.024006567731035072
2016-12-01,SEKCHF,0.1096000000834465,0.1174999997019767,-0.06960095577255683,2016-12-01,Sweden,2016-12-01,-0.5,-0.731921,-0.0023335850143836167
2016-12-01,USDCHF,1.0169999599456787,1.0289000272750854,-0.011633219226961065,2016-12-01,United States,2016-12-01,0.54,-0.731921,-0.012731599114265791
2017-02-01,AUDCHF,0.7491000294685364,0.723800003528595,0.03435740928768595,2017-02-01,Australia,2017-02-01,1.5,-0.72986,-0.02221397758605132
2017-02-01,CADCHF,0.7584400177001953,0.7329999804496765,0.03411804028864129,2017-02-01,Canada,2017-02-01,0.4887,-0.72986,-0.012200462470790121
2017-02-01,EURCHF,1.0683000087738037,1.1088000535964966,-0.03720978960831958,2017-02-01,Germany,2017-02-01,-0.3528,-0.72986,-0.0037911270240425605
2017-02-01,GBPCHF,1.2449400424957275,1.459149956703186,-0.15876667460831786,2017-02-01,United Kingdom,,,,
2017-02-01,JPYCHF,0.0087630003690719,0.0084260003641247,0.03921614741954102,2017-02-01,Japan,2017-02-01,-0.038,-0.72986,-0.006945292874004836
2017-02-01,NOKCHF,0.1199299991130828,0.1176299974322319,0.01936414870518346,2017-02-01,Norway,2017-02-01,0.49,-0.72986,-0.01221339916507663
2017-02-01,NZDCHF,0.7208999991416931,0.6625499725341797,0.08440444496399731,2017-02-01,New Zealand,2017-02-01,1.71,-0.72986,-0.024280805741714134
2017-02-01,SEKCHF,0.1130800023674964,0.1186999976634979,-0.048503728169664376,2017-02-01,Sweden,2017-02-01,-0.5,-0.72986,-0.0023128232687564775
2017-02-01,USDCHF,0.9890000224113464,1.024500012397766,-0.03526562549691373,2017-02-01,United States,2017-02-01,0.66,-0.72986,-0.01390368045242327
2017-03-01,AUDCHF,0.7692300081253052,0.712369978427887,0.07679261600392057,2017-03-01,Australia,2017-03-01,1.5,-0.737014,-0.022286046163696088
2017-03-01,CADCHF,0.7561699748039246,0.7368999719619751,0.02581402558045635,2017-03-01,Canada,2017-03-01,0.5003,-0.737014,-0.012387960251156231
2017-03-01,EURCHF,1.0638999938964844,1.0861999988555908,-0.02074396976176084,2017-03-01,Germany,2017-03-01,-0.3535,-0.737014,-0.003856170793577478
2017-03-01,GBPCHF,1.2458100318908691,1.38959002494812,-0.1092228111821467,2017-03-01,United Kingdom,,,,
2017-03-01,JPYCHF,0.0088529996573925,0.0087379999458789,0.013075021593836826,2017-03-01,Japan,2017-03-01,-0.042,-0.737014,-0.006977345445241771
2017-03-01,NOKCHF,0.1198299974203109,0.1145099997520446,0.045411896906630285,2017-03-01,Norway,2017-03-01,0.49,-0.737014,-0.012285467742721396
2017-03-01,NZDCHF,0.7218400239944458,0.6585999727249146,0.09168721239838683,2017-03-01,New Zealand,2017-03-01,1.66,-0.737014,-0.02386115970061056
2017-03-01,SEKCHF,0.1112300008535385,0.1159999966621398,-0.04199002505413374,2017-03-01,Sweden,2017-03-01,-0.5,-0.737014,-0.0023848918464012426
2017-03-01,USDCHF,1.0066100358963013,0.9976999759674072,0.008890958554775612,2017-03-01,United States,2017-03-01,0.79,-0.737014,-0.015266392048640727
2017-06-01,AUDCHF,0.718779981136322,0.7183799743652344,0.000556662854243415,2017-06-01,Australia,2017-06-01,1.5,-0.734155,-0.022257244301661275
2017-06-01,CADCHF,0.717199981212616,0.7593799829483032,-0.057147572879097344,2017-06-01,Canada,2017-06-01,0.4941,-0.734155,-0.012297465127996066
2017-06-01,EURCHF,1.0881500244140625,1.105720043182373,-0.01601771653100685,2017-06-01,Germany,2017-06-01,-0.3587,-0.734155,-0.0037751830977767733
2017-06-01,GBPCHF,1.246269941329956,1.4380899667739868,-0.14316077792933404,2017-06-01,United Kingdom,,,,
2017-06-01,JPYCHF,0.0087150000035762,0.0090190004557371,-0.034287834332015064,2017-06-01,Japan,2017-06-01,-0.0559999999999999,-0.734155,-0.006808474949347449
2017-06-01,NOKCHF,0.1146000027656555,0.1183099970221519,-0.031860444681936044,2017-06-01,Norway,2017-06-01,0.49,-0.734155,-0.012256665880686584
2017-06-01,NZDCHF,0.68545001745224,0.6735000014305115,0.017587584368490568,2017-06-01,New Zealand,2017-06-01,1.71,-0.734155,-0.024324072457324087
2017-06-01,SEKCHF,0.1113300025463104,0.1186999976634979,-0.06410049531917499,2017-06-01,Sweden,2017-06-01,-0.5,-0.734155,-0.0023560899843664317
2017-06-01,USDCHF,0.967989981174469,0.9930800199508668,-0.025589507640954048,2017-06-01,United States,2017-06-01,1.04,-0.734155,-0.017714923862054983
2017-08-01,AUDCHF,0.7736600041389465,0.7354900240898132,0.05059552943416834,2017-08-01,Australia,2017-08-01,1.5,-0.732305,-0.02223860765215554
2017-08-01,CADCHF,0.7732800245285034,0.7422699928283691,0.04092819109839184,2017-08-01,Canada,2017-08-01,0.7473,-0.732305,-0.014795210630562054
2017-08-01,EURCHF,1.143720030784607,1.0826400518417358,0.054883584000938554,2017-08-01,Germany,2017-08-01,-0.3558,-0.732305,-0.003785650422220072
2017-08-01,GBPCHF,1.2762500047683716,1.280949950218201,-0.0036758570504214537,2017-08-01,United Kingdom,,,,
2017-08-01,JPYCHF,0.0087419999763369,0.0094569995999336,-0.07861617199534776,2017-08-01,Japan,2017-08-01,-0.049,-0.732305,-0.006859875069174239
2017-08-01,NOKCHF,0.1227300018072128,0.114826999604702,0.06656019090720076,2017-08-01,Norway,2017-08-01,0.49,-0.732305,-0.012238029231180846
2017-08-01,NZDCHF,0.7260800004005432,0.6970400214195251,0.04081737349083514,2017-08-01,New Zealand,2017-08-01,1.65,-0.732305,-0.023715349244669212
2017-08-01,SEKCHF,0.1196999996900558,0.1132199987769126,0.05565579216882248,2017-08-01,Sweden,2017-08-01,-0.5,-0.732305,-0.0023374533348606936
2017-08-01,USDCHF,0.9672999978065492,0.96943998336792,-0.0022098851193999344,2017-08-01,United States,2017-08-01,1.16,-0.732305,-0.018883230972078065
2017-09-01,AUDCHF,0.7617499828338623,0.7395399808883667,0.02959004988351249,2017-09-01,Australia,2017-09-01,1.5,-0.742996,-0.02234631213491444
2017-09-01,CADCHF,0.76910001039505,0.7500900030136108,0.025027810230273114,2017-09-01,Canada,2017-09-01,0.9941,-0.742996,-0.01734961294647606
2017-09-01,EURCHF,1.142699956893921,1.097409963607788,0.040441020560611614,2017-09-01,Germany,2017-09-01,-0.3581,-0.742996,-0.0038702725123775663
2017-09-01,GBPCHF,1.2414000034332275,1.2916500568389893,-0.03968073707006772,2017-09-01,United Kingdom,,,,
2017-09-01,JPYCHF,0.0087449997663497,0.0094799995422363,-0.080702186227213,2017-09-01,Japan,2017-09-01,-0.0579999999999999,-0.742996,-0.006877531376098219
2017-09-01,NOKCHF,0.1236900016665458,0.11780000058934,0.04879017264011521,2017-09-01,Norway,2017-09-01,0.51,-0.742996,-0.01254473868972109
2017-09-01,NZDCHF,0.6886299848556519,0.7124999761581421,-0.0340757840601351,2017-09-01,New Zealand,2017-09-01,1.64,-0.742996,-0.02372467210503582
2017-09-01,SEKCHF,0.1208299994468689,0.1142999976873397,0.05555804389393751,2017-09-01,Sweden,2017-09-01,-0.5,-0.742996,-0.002445157817619595
2017-09-01,USDCHF,0.9593999981880188,0.9835699796676636,-0.024880701822282247,2017-09-01,United States,2017-09-01,1.15,-0.742996,-0.01889207726682705
2017-11-01,AUDCHF,0.7640500068664551,0.7523900270462036,0.01537839855534444,2017-11-01,Australia,2017-11-01,1.5,-0.736376,-0.02227961881373026
2017-11-01,CADCHF,0.7735000252723694,0.7370499968528748,0.04826997446247344,2017-11-01,Canada,2017-11-01,0.9916,-0.736376,-0.017258165397639906
2017-11-01,EURCHF,1.1624200344085691,1.0852999687194824,0.06864765086003574,2017-11-01,Germany,2017-11-01,-0.3492,-0.736376,-0.003892895056811206
2017-11-01,GBPCHF,1.3259799480438232,1.2102899551391602,0.09129180626261517,2017-11-01,United Kingdom,,,,
2017-11-01,JPYCHF,0.0087820002809166,0.0093569997698068,-0.06342049756530427,2017-11-01,Japan,2017-11-01,-0.048,-0.736376,-0.006910891083102392
2017-11-01,NOKCHF,0.1221700012683868,0.11950000189244,0.022097140590231237,2017-11-01,Norway,2017-11-01,0.49,-0.736376,-0.01227904039275557
2017-11-01,NZDCHF,0.6886699795722961,0.7077400088310242,-0.0273146354787597,2017-11-01,New Zealand,2017-11-01,1.64,-0.736376,-0.023657978783851643
2017-11-01,SEKCHF,0.1190999969840049,0.1089000031352043,0.08953339230936823,2017-11-01,Sweden,2017-11-01,-0.5,-0.736376,-0.0023784644964354174
2017-11-01,USDCHF,0.9973999857902528,0.989199995994568,0.008255347267135029,2017-11-01,United States,2017-11-01,1.16,-0.736376,-0.018924242133652788
2017-12-01,AUDCHF,0.7439900040626526,0.7513200044631958,-0.009804066142516284,2017-12-01,Australia,2017-12-01,1.5,-0.746149,-0.022378078659725038
2017-12-01,CADCHF,0.7628099918365479,0.7574499845504761,0.007051464327167563,2017-12-01,Canada,2017-12-01,0.997,-0.746149,-0.01741009360770361
2017-12-01,EURCHF,1.1706500053405762,1.0770399570465088,0.08334265685563862,2017-12-01,Germany,2017-12-01,-0.3423,-0.746149,-0.004060594298042676
2017-12-01,GBPCHF,1.3309099674224854,1.272699952125549,0.04472230391762902,2017-12-01,United Kingdom,,,,
2017-12-01,JPYCHF,0.0086840000003576,0.0088700000196695,-0.021192546481794538,2017-12-01,Japan,2017-12-01,-0.042,-0.746149,-0.007069377941270722
2017-12-01,NOKCHF,0.1182300001382827,0.11919999960809,-0.008170870298784116,2017-12-01,Norway,2017-12-01,0.49,-0.746149,-0.012377500238750345
2017-12-01,NZDCHF,0.671779990196228,0.7196400165557861,-0.06882021859786719,2017-12-01,New Zealand,2017-12-01,1.67,-0.746149,-0.02405155446495271
2017-12-01,SEKCHF,0.1173299998044967,0.1096000000834465,0.0681531004939753,2017-12-01,Sweden,2017-12-01,-0.5,-0.746149,-0.0024769243424301937
2017-12-01,USDCHF,0.9837999939918518,1.0169999599456787,-0.03318973840962266,2017-12-01,United States,2017-12-01,1.3,-0.746149,-0.02040569143252071
2018-02-01,AUDCHF,0.7502700090408325,0.7491000294685364,0.0015606285035846875,2018-02-01,Australia,2018-02-01,1.5,-0.759249,-0.02251007217377555
2018-02-01,CADCHF,0.7565000057220459,0.7584400177001953,-0.0025611747113851186,2018-02-01,Canada,2018-02-01,1.2367,-0.759249,-0.019912613025669875
2018-02-01,EURCHF,1.156499981880188,1.0683000087738037,0.07932957883898598,2018-02-01,Germany,2018-02-01,-0.3647,-0.759249,-0.003967793162062047
2018-02-01,GBPCHF,1.3222500085830688,1.2449400424957275,0.06024746733617575,2018-02-01,United Kingdom,,,,
2018-02-01,JPYCHF,0.008462999947369,0.0087630003690719,-0.03483463972176863,2018-02-01,Japan,2018-02-01,-0.042,-0.759249,-0.007201371455321231
2018-02-01,NOKCHF,0.120509997010231,0.1199299991130828,0.004824480381659126,2018-02-01,Norway,2018-02-01,0.49,-0.759249,-0.012509493752800856
2018-02-01,NZDCHF,0.6863999962806702,0.7208999991416931,-0.04903988746477986,2018-02-01,New Zealand,2018-02-01,1.67,-0.759249,-0.02418354797900322
2018-02-01,SEKCHF,0.1181399971246719,0.1130800023674964,0.04377478377891482,2018-02-01,Sweden,2018-02-01,-0.5,-0.759249,-0.002608917856480703
2018-02-01,USDCHF,0.930999994277954,0.9890000224113464,-0.0604350831523869,2018-02-01,United States,2018-02-01,1.42,-0.759249,-0.021721584058806614
2018-03-01,AUDCHF,0.7331200242042542,0.7692300081253052,-0.04808059279651749,2018-03-01,Australia,2018-03-01,1.5,-0.73834,-0.0222994047065948
